Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  9.000000000000000e-01,  1.488019783921810e-01, -3.476056444157776e-01,  1.263530016105446e-01, -1.185146945537573e+00, -2.051405378946204e+00,  5.719516730744260e-01,  4.496407155056220e-15,  3.330671966708311e-16, -4.565637390406907e-03,  1.471058625128130e-14, -5.870356588954710e-14, -1.462907089173643e-02,  2.314879374785642e-14, -1.346182849845367e-13, -2.583329176264271e-02,  3.441889502547883e-14, -2.084563722914081e-13, -3.716908540196859e-02,  4.491282333737252e-14, -2.816350467125968e-13, -4.794700073660484e-02,  5.413113705568060e-14, -3.516025548447439e-13, -5.867472732806146e-02,  5.951819212736492e-14, -4.245390448711715e-13, -6.425392802547703e-02, -2.275989444380354e-15,  5.828753455120419e-16,  1.843933254003649e-02, -2.942132696394116e-15, -5.273634078442284e-16,  1.843933254003693e-02, -1.776382005370032e-15,  1.498822317030965e-15,  1.843933254003693e-02, -3.441740135404438e-15, -1.332286504027524e-15,  1.843933254003668e-02, -2.387013319715981e-15, -1.942917818373473e-16,  1.843933254003718e-02, -2.553549132719422e-15, -8.326790650172027e-17,  1.843933254003693e-02,  5.551115123125783e-16,  9.436895709313831e-16
  9.099999999999999e-01,  1.479900168315005e-01, -3.482313240712874e-01,  1.248486083049158e-01, -1.185158810087223e+00, -2.046481214147310e+00,  5.697476881378178e-01,  3.885783961159696e-15, -1.193490788070478e-15, -4.565637390406685e-03,  1.365586497288755e-14, -6.000808957598147e-14, -1.462907089173604e-02,  2.392597147560221e-14, -1.335080310877571e-13, -2.583329176264311e-02,  3.452992371910942e-14, -2.082065577307394e-13, -3.716908540196877e-02,  4.385801042833658e-14, -2.831339913728058e-13, -4.794700073660495e-02,  5.446425174525403e-14, -3.508252872357392e-13, -5.867472732806113e-02,  5.979579563542167e-14, -4.239283171534467e-13, -6.425392802547748e-02, -3.053156571729744e-15, -1.054726815688457e-15,  1.843933254003743e-02, -2.164965569044727e-15,  4.718514701764148e-16,  1.843933254003646e-02, -2.831108821058489e-15, -2.775596883390676e-16,  1.843933254003676e-02, -2.498037195051608e-15, -3.608275948407878e-16,  1.843933254003710e-02, -2.220477506712541e-15,  6.938992208476689e-16,  1.843933254003738e-02, -2.831108821058489e-15, -9.159469715189231e-16,  1.843933254003660e-02,  7.494005416219807e-16,  1.360023205165817e-15
  9.199999999999999e-01,  1.475216562477465e-01, -3.486404100726812e-01,  1.235997691402361e-01, -1.184709836357556e+00, -2.042256758887945e+00,  5.685154094919873e-01,  4.496407155056220e-15,  9.159347908447856e-16, -4.565637390407601e-03,  1.332279509550005e-14, -6.106281085437523e-14, -1.462907089173537e-02,  2.342635722205134e-14, -1.330639295290452e-13, -2.583329176264363e-02,  3.419683763821768e-14, -2.087339440254846e-13, -3.716908540196835e-02,  4.419110924171635e-14, -2.828286507938743e-13, -4.794700073660484e-02,  5.418665617060951e-14, -3.509640850230615e-13, -5.867472732806105e-02,  5.918506791769684e-14, -4.249554501332566e-13, -6.425392802547832e-02, -1.942917818373473e-15,  6.383872831798554e-16,  1.843933254003685e-02, -2.387013319715981e-15, -3.330716260068811e-16,  1.843933254003743e-02, -2.164965569044727e-15,  1.110238753356270e-16,  1.843933254003696e-02, -2.164965569044727e-15,  4.996074390103216e-16,  1.843933254003688e-02, -2.553549132719422e-15, -2.220477506712541e-16,  1.843933254003693e-02, -2.609061070387235e-15, -1.942917818373472e-16,  1.843933254003701e-02, -3.885780586188047e-16,  9.159339953157541e-16
  9.299999999999999e-01,  1.473803127379868e-01, -3.488293696886993e-01,  1.226614533651909e-01, -1.183936195862814e+00, -2.038839016969046e+00,  5.682681551354779e-01,  3.663739163379142e-15, -8.049123919545085e-16, -4.565637390406380e-03,  1.371137661911880e-14, -5.989706628351897e-14, -1.462907089173596e-02,  2.309328105301744e-14, -1.341464270784054e-13, -2.583329176264358e-02,  3.430786633184827e-14, -2.080955290371088e-13, -3.716908540196860e-02,  4.346939514606017e-14, -2.835226066550821e-13, -4.794700073660488e-02,  5.418665617060951e-14, -3.508808063506681e-13, -5.867472732806180e-02,  5.857434019997201e-14, -4.248444087300340e-13, -6.425392802547757e-02, -1.942917818373473e-15, -8.326790650172027e-17,  1.843933254003710e-02, -1.831893943037847e-15,  8.326790650172028e-16,  1.843933254003713e-02, -2.109453631376913e-15, -6.106313143459487e-16,  1.843933254003701e-02, -1.720870067702219e-15,  7.216551896815757e-16,  1.843933254003685e-02, -2.886620758726303e-15, -1.249018597525804e-15,  1.843933254003740e-02, -2.053941693709100e-15, -2.220477506712541e-16,  1.843933254003651e-02,  9.992007221626409e-16,  9.436895709313831e-16
  9.399999999999999e-01,  1.475563187419221e-01, -3.487957892807558e-01,  1.220783473619759e-01, -1.182925340250584e+00, -2.036338535905714e+00,  5.690175844550399e-01,  4.607429553946498e-15,  1.137979588625340e-15, -4.565637390407019e-03,  1.360035332665630e-14, -6.106281085437523e-14, -1.462907089173596e-02,  2.303776835817845e-14, -1.331749549187232e-13, -2.583329176264296e-02,  3.441889502547884e-14, -2.080955290371088e-13, -3.716908540196907e-02,  4.346939514606018e-14, -2.832450243105990e-13, -4.794700073660534e-02,  5.335386944667596e-14, -3.508530467932037e-13, -5.867472732806174e-02,  5.829673669191527e-14, -4.250387311856737e-13, -6.425392802547820e-02, -1.498822317030965e-15,  1.665358130034405e-16,  1.843933254003757e-02, -1.831893943037846e-15,  4.163395325086014e-16,  1.843933254003679e-02, -1.665358130034405e-15, -4.440955013425081e-16,  1.843933254003726e-02, -1.498822317030965e-15,  2.775596883390676e-16,  1.843933254003663e-02, -1.831893943037846e-15,  8.326790650172027e-17,  1.843933254003732e-02, -1.665358130034406e-15, -2.220477506712541e-16,  1.843933254003749e-02,  4.440892098500626e-16,  1.443289932012704e-15
  9.500000000000000e-01,  1.480450141130884e-01, -3.485417251500427e-01,  1.218811756372989e-01, -1.181711787168574e+00, -2.034843243785839e+00,  5.707763365500976e-01,  3.996806360049973e-15, -2.775559972256926e-16, -4.565637390407018e-03,  1.271216698695630e-14, -6.109056667749085e-14, -1.462907089173590e-02,  2.270469218914456e-14, -1.338688636042105e-13, -2.583329176264294e-02,  3.391926590414124e-14, -2.081232862105164e-13, -3.716908540196893e-02,  4.335836220826690e-14, -2.832172660761507e-13, -4.794700073660565e-02,  5.218796803316898e-14, -3.516303144022082e-13, -5.867472732806120e-02,  5.862986090158335e-14, -4.241503999598920e-13, -6.425392802547852e-02, -1.554334254698778e-15,  2.220477506712540e-16,  1.843933254003729e-02, -6.661432520137621e-16,  4.163395325086014e-16,  1.843933254003699e-02, -1.110238753356270e-15,  2.775596883390676e-16,  1.843933254003699e-02, -2.109453631376913e-15, -1.582090223532685e-15,  1.843933254003754e-02, -9.437029403528297e-16,  8.049230961832960e-16,  1.843933254003696e-02, -9.992148780206431e-16,  6.106313143459486e-16,  1.843933254003707e-02,  2.775557561562891e-16,  1.249000902703301e-15
  9.600000000000000e-01,  1.488360951592837e-01, -3.480805283153949e-01,  1.220832942824562e-01, -1.180298194912347e+00, -2.034374784187629e+00,  5.735494942040561e-01,  4.884985551172189e-15,  9.436903905673548e-16, -4.565637390407296e-03,  1.282319027941880e-14, -6.078525262321898e-14, -1.462907089173557e-02,  2.276020488398353e-14, -1.338411072567910e-13, -2.583329176264319e-02,  3.253140723375903e-14, -2.087617011988922e-13, -3.716908540196859e-02,  4.346939514606018e-14, -2.816905631814935e-13, -4.794700073660615e-02,  5.213244891824009e-14, -3.513527188275638e-13, -5.867472732806113e-02,  5.729736406291101e-14, -4.247056069760056e-13, -6.425392802547790e-02, -8.881910026850162e-16, -1.110238753356270e-16,  1.843933254003690e-02, -4.440955013425081e-16,  3.330716260068811e-16,  1.843933254003721e-02, -1.054726815688457e-15, -7.771671273493892e-16,  1.843933254003746e-02, -4.996074390103216e-16,  7.216551896815757e-16,  1.843933254003696e-02, -4.440955013425081e-16,  4.440955013425081e-16,  1.843933254003690e-02, -1.165750691024084e-15, -2.498037195051608e-16,  1.843933254003701e-02,  7.771561172376094e-16,  1.193489751472043e-15
  9.700000000000000e-01,  1.499073157244637e-01, -3.474409325669446e-01,  1.226820727296494e-01, -1.178676488095384e+00, -2.034856116885782e+00,  5.773394983564830e-01,  4.052317559495112e-15,  3.330671966708311e-16, -4.565637390406269e-03,  1.360035332665630e-14, -5.956399640613147e-14, -1.462907089173660e-02,  2.181648907172080e-14, -1.342019397732444e-13, -2.583329176264277e-02,  3.325309374235778e-14, -2.075681427423635e-13, -3.716908540196825e-02,  4.241458223702423e-14, -2.825233102149428e-13, -4.794700073660567e-02,  5.179933422866667e-14, -3.505754512185591e-13, -5.867472732806157e-02,  5.679767774840888e-14, -4.247888880284226e-13, -6.425392802547757e-02, -7.216551896815757e-16, -7.771671273493892e-16,  1.843933254003743e-02,  2.775596883390676e-16,  5.273634078442284e-16,  1.843933254003671e-02,  0.000000000000000e+00, -2.498037195051608e-16,  1.843933254003688e-02, -4.440955013425081e-16, -2.775596883390676e-16,  1.843933254003771e-02,  3.885835636746946e-16,  6.383872831798554e-16,  1.843933254003643e-02,  2.220477506712541e-16,  1.387798441695338e-16,  1.843933254003693e-02, -2.498001805406602e-16,  9.159339953157543e-16
  9.800000000000000e-01,  1.512318424686056e-01, -3.466653452895736e-01,  1.236632816404551e-01, -1.176823503240891e+00, -2.036098160994515e+00,  5.821769960812023e-01,  4.163339958385390e-15,  9.436903905673550e-16, -4.565637390407102e-03,  1.043618949147504e-14, -6.067422933075648e-14, -1.462907089173421e-02,  1.892982894009363e-14, -1.326475843177528e-13, -2.583329176264092e-02,  2.714651559267606e-14, -2.076236570891788e-13, -3.716908540196474e-02,  3.658535300287823e-14, -2.804969591002159e-13, -4.794700073660126e-02,  4.341594787440229e-14, -3.492152329028010e-13, -5.867472732805600e-02,  4.697051356320030e-14, -4.236229532945842e-13, -6.425392802547128e-02,  9.159469715189229e-15,  1.082482784522364e-15,  1.843933254003468e-02,  7.494111585154827e-15, -4.163395325086014e-16,  1.843933254003521e-02,  8.548838400843283e-15,  7.216551896815758e-16,  1.843933254003421e-02,  7.494111585154825e-15, -1.026970846854550e-15,  1.843933254003593e-02,  8.326790650172025e-15,  9.159469715189229e-16,  1.843933254003471e-02,  8.715374213846720e-15,  1.221262628691897e-15,  1.843933254003454e-02, -1.471045507628332e-15, -5.412337245047638e-15
  9.900000000000000e-01,  1.528038998993741e-01, -3.458011769821920e-01,  1.249969158107024e-01, -1.174647574082244e+00, -2.037808572443265e+00,  5.881577055487730e-01,  4.385384756165943e-15, -2.220447977805541e-16, -4.565637390406852e-03,  1.360035332665630e-14, -5.823171689658147e-14, -1.462907089173654e-02,  2.153892559752588e-14, -1.348125794164732e-13, -2.583329176264324e-02,  3.225383549968258e-14, -2.085951581584463e-13, -3.716908540196812e-02,  4.213699989254108e-14, -2.819681455259765e-13, -4.794700073660541e-02,  4.996720343601286e-14, -3.520467077641751e-13, -5.867472732806105e-02,  5.540966020812518e-14, -4.253163346937304e-13, -6.425392802547726e-02,  7.216551896815757e-16,  4.996074390103216e-16,  1.843933254003657e-02,  9.992148780206435e-16, -5.551193766781353e-17,  1.843933254003674e-02,  1.221262628691898e-15,  1.221262628691898e-15,  1.843933254003693e-02,  4.996074390103216e-16,  1.665358130034405e-16,  1.843933254003735e-02,  7.771671273493892e-16,  2.498037195051608e-16,  1.843933254003715e-02,  8.326790650172027e-16,  1.110238753356270e-16,  1.843933254003657e-02,  8.326672684688675e-16,  1.082467449009528e-15
  1.000000000000000e+00,  1.546799808417332e-01, -3.448858138619270e-01,  1.266299994167789e-01, -1.171884909311436e+00, -2.039565730823654e+00,  5.955386053490329e-01,  3.830272761714558e-15,  1.665335983354155e-16, -4.565637390406935e-03,  1.265665534072505e-14, -6.078525262321898e-14, -1.462907089173524e-02,  2.270469218914455e-14, -1.323977771909774e-13, -2.583329176264246e-02,  3.264243592738961e-14, -2.072628138348794e-13, -3.716908540196723e-02,  4.124873639019503e-14, -2.830507166694608e-13, -4.794700073660250e-02,  5.168829599880887e-14, -3.486600417535120e-13, -5.867472732805927e-02,  5.535413950651382e-14, -4.244557638187544e-13, -6.425392802547483e-02,  8.326790650172025e-16,  5.551193766781351e-16,  1.843933254003590e-02,  9.437029403528297e-16, -1.665358130034405e-16,  1.843933254003610e-02,  1.221262628691897e-15, -1.942917818373473e-16,  1.843933254003615e-02,  6.106313143459486e-16, -2.775596883390675e-17,  1.843933254003615e-02,  1.276774566359711e-15, -2.498037195051608e-16,  1.843933254003557e-02,  9.992148780206433e-16,  6.661432520137621e-16,  1.843933254003607e-02, -1.387778780781446e-15, -1.831867990631508e-15
  1.010000000000000e+00,  1.570717879171286e-01, -3.439055224801477e-01,  1.284542788443701e-01, -1.167850115930660e+00, -2.040860623923466e+00,  6.048576234080293e-01,  3.830272761714559e-15, -2.775559972256927e-16, -4.565637390406603e-03,  1.360035332665630e-14, -5.967501969859397e-14, -1.462907089173535e-02,  2.314879374785642e-14, -1.331749549187232e-13, -2.583329176264199e-02,  3.403029459777182e-14, -2.085396438116311e-13, -3.716908540196671e-02,  4.413559277281971e-14, -2.805802338035608e-13, -4.794700073660280e-02,  5.329835033174706e-14, -3.504366534312369e-13, -5.867472732805850e-02,  5.896298511125146e-14, -4.232343083833049e-13, -6.425392802547444e-02, -1.831893943037846e-15, -2.220477506712541e-16,  1.843933254003599e-02, -1.443310379363151e-15, -2.498037195051608e-16,  1.843933254003607e-02, -1.332286504027524e-15, -2.220477506712541e-16,  1.843933254003557e-02, -1.498822317030965e-15,  1.942917818373473e-16,  1.843933254003590e-02, -1.276774566359711e-15,  0.000000000000000e+00,  1.843933254003610e-02, -1.387798441695338e-15,  3.885835636746946e-16,  1.843933254003565e-02, -1.498801083243961e-15, -2.248201624865942e-15
  1.020000000000000e+00,  1.603895554358561e-01, -3.427617327487199e-01,  1.302656621841164e-01, -1.161284189981351e+00, -2.041166378793430e+00,  6.169124016367681e-01,  4.607429553946497e-15, -1.665335983354156e-16, -4.565637390407129e-03,  1.548774929851881e-14, -6.034115945336898e-14, -1.462907089173587e-02,  2.720122047110228e-14, -1.333970056980791e-13, -2.583329176264264e-02,  3.947070058567009e-14, -2.082898292509623e-13, -3.716908540196865e-02,  4.979827260027583e-14, -2.845774195641180e-13, -4.794700073660449e-02,  6.145966022629583e-14, -3.512139210402415e-13, -5.867472732806052e-02,  6.801285947390115e-14, -4.250942518872851e-13, -6.425392802547757e-02, -1.004766071787425e-14, -1.110238753356270e-16,  1.843933254003674e-02, -9.270493590524857e-15, -1.110238753356270e-16,  1.843933254003615e-02, -9.770101029535179e-15,  2.498037195051608e-16,  1.843933254003729e-02, -1.026970846854550e-14, -1.859649911871753e-15,  1.843933254003688e-02, -9.659077154199552e-15,  4.718514701764148e-16,  1.843933254003696e-02, -1.015868459320987e-14, -9.714589091867365e-16,  1.843933254003704e-02,  9.436895709313829e-16,  5.551115123125783e-16
  1.030000000000000e+00,  1.650768215687648e-01, -3.413025073256259e-01,  1.316883275858701e-01, -1.150663682358054e+00, -2.040130742625596e+00,  6.321012766201169e-01,  3.830272761714558e-15,  7.216455927868007e-16, -4.565637390407324e-03,  1.332279509550005e-14, -6.050769439206272e-14, -1.462907089173579e-02,  2.281571757882252e-14, -1.327863660548503e-13, -2.583329176264294e-02,  3.192074941879086e-14, -2.078457144764399e-13, -3.716908540196782e-02,  4.219251636143772e-14, -2.822457278704597e-13, -4.794700073660464e-02,  5.157725776895106e-14, -3.502978556439147e-13, -5.867472732806019e-02,  5.579830511940462e-14, -4.245945655727829e-13, -6.425392802547648e-02,  2.775596883390676e-16,  5.551193766781352e-17,  1.843933254003685e-02,  9.992148780206433e-16,  6.383872831798554e-16,  1.843933254003607e-02,  5.551193766781352e-17, -6.383872831798554e-16,  1.843933254003693e-02,  7.216551896815757e-16,  1.387798441695338e-16,  1.843933254003679e-02,  7.216551896815757e-16,  3.053156571729744e-16,  1.843933254003651e-02,  0.000000000000000e+00, -1.110238753356270e-16,  1.843933254003657e-02,  3.885780586188048e-16,  6.661338147750939e-16
  1.040000000000000e+00,  1.714699969965708e-01, -3.393211298600372e-01,  1.319651020677107e-01, -1.134288418807954e+00, -2.038042297034401e+00,  6.494325118445693e-01,  3.663739163379142e-15, -4.996007950062465e-16, -4.565637390406379e-03,  1.271216698695629e-14, -6.089627591568146e-14, -1.462907089173537e-02,  2.353738261172931e-14, -1.317316248529096e-13, -2.583329176264388e-02,  3.253140723375903e-14, -2.083731007711852e-13, -3.716908540196771e-02,  4.235906576812761e-14, -2.833838154828406e-13, -4.794700073660484e-02,  5.213244891824010e-14, -3.497981836095546e-13, -5.867472732806059e-02,  5.657559494196349e-14, -4.250387311856737e-13, -6.425392802547698e-02, -2.220477506712541e-16,  5.828753455120419e-16,  1.843933254003671e-02,  2.220477506712541e-16,  8.049230961832960e-16,  1.843933254003649e-02, -3.330716260068811e-16, -8.049230961832960e-16,  1.843933254003760e-02,  2.220477506712541e-16,  8.049230961832960e-16,  1.843933254003585e-02, -5.551193766781352e-16, -8.604350338511095e-16,  1.843933254003732e-02,  8.326790650172027e-16,  1.276774566359711e-15,  1.843933254003629e-02, -6.106226635438362e-16,  9.159339953157541e-16
  1.050000000000000e+00,  1.779830297739234e-01, -3.373316966736196e-01,  1.306677214410784e-01, -1.115573059999743e+00, -2.036020130333948e+00,  6.634521808283242e-01,  4.662940753391636e-15, -1.665335983354156e-16, -4.565637390406769e-03,  1.321177180303755e-14, -5.978604299105648e-14, -1.462907089173593e-02,  2.270469218914455e-14, -1.328418787496892e-13, -2.583329176264241e-02,  3.258692158057432e-14, -2.089560014127457e-13, -3.716908540196793e-02,  4.263664811261075e-14, -2.818571125881833e-13, -4.794700073660534e-02,  5.146621953909325e-14, -3.507420085633459e-13, -5.867472732806057e-02,  5.663111564357482e-14, -4.247333673268112e-13, -6.425392802547594e-02,  4.440955013425081e-16,  7.771671273493892e-16,  1.843933254003629e-02, -7.771671273493892e-16, -1.360042472861431e-15,  1.843933254003696e-02,  1.665358130034405e-16,  5.273634078442283e-16,  1.843933254003632e-02, -4.440955013425081e-16, -3.608275948407878e-16,  1.843933254003699e-02,  4.440955013425081e-16,  8.326790650172027e-16,  1.843933254003615e-02, -1.665358130034405e-16, -1.054726815688457e-15,  1.843933254003724e-02,  2.775557561562891e-17,  2.220446049250313e-16
  1.060000000000000e+00,  1.839256154469500e-01, -3.354989019202798e-01,  1.288532432254057e-01, -1.097680073979139e+00, -2.034998577210783e+00,  6.739711953883714e-01,  4.329873556720803e-15,  7.216455927868005e-16, -4.565637390407156e-03,  1.298972521811255e-14, -6.084076426945023e-14, -1.462907089173532e-02,  2.264917949430557e-14, -1.331194422238842e-13, -2.583329176264307e-02,  3.308655070191192e-14, -2.078457144764399e-13, -3.716908540196785e-02,  4.202596695474783e-14, -2.823012443393563e-13, -4.794700073660455e-02,  5.152173865402215e-14, -3.508808063506681e-13, -5.867472732806013e-02,  5.751944686935640e-14, -4.228734238228311e-13, -6.425392802547701e-02, -5.551193766781352e-16, -7.494111585154825e-16,  1.843933254003665e-02, -1.665358130034405e-16, -7.494111585154825e-16,  1.843933254003704e-02,  0.000000000000000e+00,  1.110238753356270e-16,  1.843933254003685e-02,  5.551193766781352e-17,  3.885835636746946e-16,  1.843933254003629e-02,  0.000000000000000e+00, -3.330716260068811e-16,  1.843933254003688e-02,  7.216551896815757e-16,  9.714589091867365e-16,  1.843933254003638e-02, -4.718447854656915e-16, -1.110223024625156e-16
  1.070000000000000e+00,  1.885014000089268e-01, -3.340758237889659e-01,  1.266873253587099e-01, -1.082756174238769e+00, -2.035167929042191e+00,  6.792680183264330e-01,  4.163339958385389e-15,  2.775559972256926e-16, -4.565637390406796e-03,  1.265665534072505e-14, -6.017462451467522e-14, -1.462907089173526e-02,  2.325981913753439e-14, -1.328418787496892e-13, -2.583329176264266e-02,  3.258692158057432e-14, -2.086784296786693e-13, -3.716908540196787e-02,  4.191493401695458e-14, -2.831895078417024e-13, -4.794700073660425e-02,  5.229900626302680e-14, -3.502700960864502e-13, -5.867472732806063e-02,  5.713080195807695e-14, -4.236507136453899e-13, -6.425392802547661e-02, -4.996074390103216e-16,  2.775596883390676e-16,  1.843933254003685e-02, -3.885835636746945e-16, -8.881910026850160e-16,  1.843933254003640e-02,  5.551193766781350e-17,  3.608275948407877e-16,  1.843933254003682e-02,  5.551193766781352e-16,  1.887405880705659e-15,  1.843933254003604e-02, -1.387798441695338e-15, -2.220477506712541e-15,  1.843933254003721e-02,  2.220477506712541e-16,  2.498037195051608e-16,  1.843933254003638e-02,  2.775557561562891e-17, -3.330669073875469e-16
  1.080000000000000e+00,  1.910015990988723e-01, -3.333693558874689e-01,  1.243199392048664e-01, -1.072587546699252e+00, -2.035103715089825e+00,  6.789723632598418e-01,  4.551918354501359e-15,  3.330671966708311e-16, -4.565637390406852e-03,  1.293421357188129e-14, -6.023013616090646e-14, -1.462907089173548e-02,  2.348186991689033e-14, -1.317871375477486e-13, -2.583329176264321e-02,  3.303103635509662e-14, -2.086506725052616e-13, -3.716908540196731e-02,  4.263664811261074e-14, -2.821069366982181e-13, -4.794700073660391e-02,  5.263212095260020e-14, -3.495761071498388e-13, -5.867472732806009e-02,  5.701976055485428e-14, -4.245945655727829e-13, -6.425392802547626e-02, -2.775596883390675e-16,  5.828753455120418e-16,  1.843933254003634e-02, -6.661432520137621e-16, -3.608275948407878e-16,  1.843933254003679e-02, -2.775596883390676e-16, -3.608275948407878e-16,  1.843933254003646e-02, -6.661432520137621e-16,  4.996074390103216e-16,  1.843933254003651e-02, -4.440955013425081e-16, -9.159469715189231e-16,  1.843933254003651e-02,  3.330716260068810e-16,  1.137994722190177e-15,  1.843933254003604e-02, -2.081668171172168e-15, -9.714451465470118e-16
  1.090000000000000e+00,  1.907163901390442e-01, -3.338547372413960e-01,  1.214711652074462e-01, -1.068752476591497e+00, -2.035757460698577e+00,  6.699888815900749e-01,  3.219649567818034e-15, -1.221246387793047e-15, -4.565637390406158e-03,  1.282319027941880e-14, -6.039667109960023e-14, -1.462907089173521e-02,  2.298225566333947e-14, -1.325643152754943e-13, -2.583329176264316e-02,  3.286449331465077e-14, -2.083175864243699e-13, -3.716908540196796e-02,  4.202596695474783e-14, -2.825233102149428e-13, -4.794700073660386e-02,  5.224348714809790e-14, -3.498537027244835e-13, -5.867472732806061e-02,  5.618695003068406e-14, -4.246500862743943e-13, -6.425392802547643e-02,  0.000000000000000e+00, -5.551193766781352e-17,  1.843933254003685e-02,  2.775596883390676e-16,  1.942917818373473e-16,  1.843933254003632e-02,  2.220477506712541e-16, -1.387798441695338e-16,  1.843933254003626e-02, -2.775596883390676e-16,  3.885835636746946e-16,  1.843933254003654e-02, -3.885835636746946e-16, -1.332286504027525e-15,  1.843933254003677e-02,  4.996074390103216e-16,  1.110238753356270e-16,  1.843933254003696e-02,  3.330669073875468e-16, -2.220446049250313e-16
